ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
15190016,GAZELEC SPORT TULLE,CORREZE,19000,TULLE,2,1,18,21,2,4,Oui
15190017,TC TULLE,CORREZE,19000,TULLE,5,2,113,147,7,15,Oui
15190033,ACL GIAT INDUSTRIES,CORREZE,19000,TULLE,2,1,18,19,3,5,Oui
15190052,TC LA MARQUE,CORREZE,19000,TULLE,2,0,2,3,0,0,Non
15190014,ASPO BRIVE TENNIS,CORREZE,19100,BRIVE,3,0,55,77,9,18,Oui
15190019,CA BRIVE TENNIS,CORREZE,19105,BRIVE CEDEX,6,1,266,316,27,33,Oui
15190020,CSRO BRIVE TENNIS,CORREZE,19106,BRIVE CEDEX,2,1,19,22,5,7,Oui
15190211,DESHORS UNION CLUB,CORREZE,19107,BRIVE,0,1,0,2,0,1,Non
15190013,AS BORTOISE TENNIS,CORREZE,19110,BORT LES ORGUES,4,1,90,121,4,7,Oui
15190069,TC OBJATOIS,CORREZE,19130,OBJAT,2,2,182,160,29,37,Oui
15190022,TC UZERCHE,CORREZE,19140,UZERCHE,3,0,48,67,4,7,Oui
15190162,TC GUENNOIS,CORREZE,19150,LAGUENNE,2,0,18,18,5,5,Oui
15190084,TC LIGINIAC NEUVIC,CORREZE,19160,NEUVIC,3,2,51,42,3,7,Oui
15190209,REVERS CLUB BEYNATOIS,CORREZE,19190,BEYNAT,2,0,14,18,1,2,Oui
15190190,TC DU COIROUX,CORREZE,19190,LE CHASTANG & CORNIL,3,0,1,6,0,0,Oui
15190018,TC USSEL,CORREZE,19200,ussel,2,2,114,150,5,19,Oui
15190105,LUBERSAC TC,CORREZE,19210,LUBERSAC,2,0,25,26,1,0,Oui
15190125,TENNIS SERVIERES LE CHATEAU/ENTENTE DES BARRAGES,CORREZE,19220,SERVIERES,1,0,10,11,0,5,Oui
15190099,TC POMPADOUR,CORREZE,19230,POMPADOUR,2,1,69,92,11,12,Oui
15190066,TC ALLASSAC,CORREZE,19240,ALLASSAC,3,0,51,60,6,8,Oui
15190073,CA MEYMAC,CORREZE,19250,MEYMAC,2,0,42,33,3,9,Oui
15190034,TC TREIGNAC,CORREZE,19260,TREIGNAC,2,0,27,53,2,4,Oui
15190166,TC DONZENAC,CORREZE,19270,DONZENAC,1,1,73,63,6,11,Oui
15190198,TC SADROC,CORREZE,19270,SADROC,1,0,21,20,5,11,Oui
15190089,SS SAINTE FEREOLE TENNIS,CORREZE,19270,SAINTE FEREOLE,2,1,59,66,5,12,Oui
15190135,TC USSACOIS,CORREZE,19270,USSAC,2,1,46,66,3,7,Oui
15190085,TC PEYRELEVADE,CORREZE,19290,PEYRELEVADE,0,1,12,26,2,3,Oui
15190036,TC EGLETONS,CORREZE,19300,EGLETONS,3,2,78,103,18,28,Oui
15190206,TC MARCILLACOIS,CORREZE,19320,MARCILLAC,2,0,47,59,3,6,Oui
15190192,TENNIS CLUB DE SAINT MEXANT,CORREZE,19330,SAINT MEXANT,1,1,12,8,3,4,Non
15190200,TC SAINT GERMAIN LES VERGNES,CORREZE,19330,ST GERMAIN LES VERGNES,1,1,0,9,0,1,Oui
15190163,TC DU CANTON D'EYGURANDE,CORREZE,19340,EYGURANDE,2,0,25,36,1,5,Oui
15190182,TC COSNAC,CORREZE,19360,COSNAC,2,1,66,55,8,4,Oui
15190076,ASV MALEMORT TENNIS,CORREZE,19360,MALEMORT,6,2,170,172,24,31,Oui
15190021,TC ARGENTAT,CORREZE,19400,ARGENTAT,2,0,32,22,6,11,Oui
15190113,TC VIGEOIS,CORREZE,19410,VIGEOIS,1,0,0,3,0,0,Oui
15190072,TC NAVES,CORREZE,19460,NAVES,2,1,53,54,6,11,Oui
15190039,MEYSSAC COLLONGES TENNIS,CORREZE,19500,COLLONGES,2,0,87,89,8,20,Oui
15190062,TC MANSAC,CORREZE,19520,MANSAC,2,0,51,66,5,7,Oui
15190123,TC ST PANTALEON,CORREZE,19600,ST PANTALEON de larche,3,1,108,118,16,23,Oui
15190185,TC SAINT CLEMENT,CORREZE,19700,SAINT CLEMENT,2,0,14,10,2,3,Oui
15190041,ASSOCIATION SEILHACOISE TENNIS,CORREZE,19700,SEILHAC,1,1,38,37,3,1,Oui
15230027,TC GUERET,CREUSE,23000,GUERET,1,2,131,170,14,18,Oui
15230201,ASCET 23,CREUSE,23000,GUERET,1,0,8,8,0,0,Non
15230211,UNION TENNIS CORPORATIF DE GRANCHER,CREUSE,23000,GUERET,1,1,12,14,0,0,Non
15230063,ASPTT GUERET TENNIS,CREUSE,23004,GUERET CEDEX,2,2,79,89,7,11,Oui
15230128,TC VALLIERE,CREUSE,23120,VALLIERE,2,0,8,24,0,0,Oui
15230104,CO CHENERAILLES,CREUSE,23130,CHENERAILLES,2,0,53,63,0,0,Oui
15230213,TC DE PEYRAT-LA-NONIERE,CREUSE,23130,PEYRAT LA NONIERE,1,0,24,22,0,0,Non
15230101,TC AHUNOIS,CREUSE,23150,AHUN,1,0,43,44,0,2,Oui
15230023,TC AUBUSSON,CREUSE,23200,AUBUSSON,2,0,35,29,4,3,Oui
15230179,TC BENEVENT,CREUSE,23210,BENEVENT,1,0,36,50,1,2,Oui
15230107,TC BONNACHON,CREUSE,23220,BONNAT,1,1,18,31,1,3,Oui
15230132,TC GOUZON,CREUSE,23230,GOUZON,1,0,85,83,0,3,Oui
15230026,TC LA SOUTERRAINE,CREUSE,23300,LA SOUTERRAINE,3,2,85,120,16,25,Oui
15230146,TC BUSSIERE,CREUSE,23320,ST VAURY,1,0,2,20,0,0,Non
15230186,TC GENOUILLAC,CREUSE,23350,GENOUILLAC,1,1,10,17,2,2,Oui
15230024,TC BOURGANEUF,CREUSE,23400,BOURGANEUF,2,4,63,77,10,9,Oui
15230205,TC DE LA LEYRENNE,CREUSE,23400,ST DIZIER LEYRENNE,1,0,30,57,0,0,Oui
15230025,TC FELLETIN,CREUSE,23500,FELLETIN,1,2,133,159,16,23,Oui
15230124,TC BOUSSAC,CREUSE,23600,BOUSSAC,2,0,27,31,0,0,Non
15230212,TC DES COMBRAILLES,CREUSE,23700,AUZANCES,5,0,191,183,8,13,Non
15230059,TC DUNOIS,CREUSE,23800,DUN LE PALESTEL,2,0,83,92,7,9,Oui
15230154,TC CELLOIS,CREUSE,23800,DUN LE PALESTEL,1,0,9,27,0,0,Oui
15870006,LIMOGES TC GARDEN,HAUTE VIENNE,87000,LIMOGES,1,3,268,372,23,31,Oui
15870035,CSL RVI LIMOGES,HAUTE VIENNE,87000,LIMOGES,2,1,41,32,11,15,Oui
15870047,AS CAISSE D'EPARGNE LIMOUSIN,HAUTE VIENNE,87000,LIMOGES,0,1,16,21,0,1,Oui
15870060,AS LEGRAND LIMOGES TENNIS,HAUTE VIENNE,87000,LIMOGES,2,1,221,240,43,50,Oui
15870071,RACING CLUB LIMOGES,HAUTE VIENNE,87000,LIMOGES,1,1,45,53,10,11,Non
15870106,CH ESQUIROL,HAUTE VIENNE,87000,LIMOGES,2,1,15,17,2,5,Non
15870195,SC CRAMCO TENNIS,HAUTE VIENNE,87000,LIMOGES,1,1,8,11,0,0,Non
15870204,AS POLICE LIMOGES,HAUTE VIENNE,87000,LIMOGES,0,1,12,10,5,6,Oui
15870211,ECOLE DE TENNIS A.C.T.C.B.F,HAUTE VIENNE,87000,LIMOGES,8,8,141,137,13,19,Oui
15870216,TENNIS ENSEIGNANTS LIMOGES,HAUTE VIENNE,87000,LIMOGES,0,1,21,18,5,8,Non
15870217,TC CONSEIL GENERAL PREFECTURE 87,HAUTE VIENNE,87000,LIMOGES,0,1,6,7,6,8,Oui
15870219,ATSCAF HAUTE VIENNE,HAUTE VIENNE,87000,LIMOGES,0,1,60,31,10,3,Oui
15870220,AS BANQUE POPULAIRE,HAUTE VIENNE,87000,LIMOGES,0,1,9,14,2,3,Non
15870221,AS TENNIS CLUB INNODEC,HAUTE VIENNE,87000,LIMOGES,1,1,7,4,0,0,Non
15870226,AS PROFESSIONS DU BATIMENT,HAUTE VIENNE,87000,LIMOGES,0,1,10,10,0,0,Non
15870002,ASPTT LIMOGES TENNIS,HAUTE VIENNE,87100,LIMOGES,0,4,206,223,32,22,Oui
15870007,RED STAR TC,HAUTE VIENNE,87100,LIMOGES,2,3,221,378,19,28,Oui
15870115,LANDOUGE LOISIRS TENNIS CLUB,HAUTE VIENNE,87100,LIMOGES,2,0,62,48,10,12,Oui
15870230,TC DU VAL DE L'AURENCE,HAUTE VIENNE,87100,LIMOGES,2,1,1,21,0,0,Oui
15870114,TC BOSMIE L'AIGUILLE,HAUTE VIENNE,87110,BOSMIE L AIGUILLE,1,0,11,15,1,6,Non
15870174,TC VAL DE BRIANCE,HAUTE VIENNE,87110,SOLIGNAC,3,1,54,46,6,7,Oui
15870055,TC CHATEAUNEUF LINARDS,HAUTE VIENNE,87130,CHATEAUNEUF,3,1,30,38,9,10,Oui
15870176,TC COMPREIGNAC THOURON,HAUTE VIENNE,87140,COMPREIGNAC,2,0,46,53,2,7,Oui
15870067,U.S. NANTIAT TENNIS,HAUTE VIENNE,87140,NANTIAT,2,2,25,44,2,6,Oui
15870202,TC ORADOUR CUSSAC,HAUTE VIENNE,87150,ORADOUR SUR VAYRES,2,1,22,15,3,3,Oui
15870097,TC ISLE,HAUTE VIENNE,87170,ISLE,2,2,214,222,30,33,Oui
15870168,TC SAINT HILAIRE LA TREILLE,HAUTE VIENNE,87190,MAGNAC LAVAL,1,0,0,0,0,0,Non
15870147,TC VAL DE VIENNE,HAUTE VIENNE,87200,CHAILLAC/VIENNE,1,3,27,47,4,11,Oui
15870009,TC SAINT JUNIEN,HAUTE VIENNE,87200,ST JUNIEN,5,2,125,143,19,20,Oui
15870061,TC LE DORAT,HAUTE VIENNE,87210,LE DORAT,3,1,50,57,11,15,Oui
15870197,TC AUREIL ST JUST LE MARTEL EYJEAUX,HAUTE VIENNE,87220,AUREIL,1,0,71,76,16,21,Oui
15870145,TC BOISSEUIL,HAUTE VIENNE,87220,BOISSEUIL,2,0,31,43,1,2,Oui
15870065,TC FEYTIAT,HAUTE VIENNE,87220,FEYTIAT,2,2,143,157,19,19,Oui
15870032,AS ORTF,HAUTE VIENNE,87230,CHALUS,0,1,19,25,0,3,Oui
15870086,TC FLAVIGNAC,HAUTE VIENNE,87230,FLAVIGNAC,1,0,3,2,0,0,Oui
15870109,TC AMBAZAC,HAUTE VIENNE,87240,AMBAZAC,0,2,41,45,4,4,Oui
15870093,TC BESSINES,HAUTE VIENNE,87250,BESSINES,2,0,68,59,11,14,Oui
15870222,TC BUFFIERE BONNEVAL,HAUTE VIENNE,87260,ST HILAIRE BONNEVAL,4,1,61,56,6,11,Oui
15870183,TC VICQ/SAINT GERMAIN,HAUTE VIENNE,87260,VICQ/BREUILH,2,1,35,43,2,6,Oui
15870188,TC CHAPTELAT,HAUTE VIENNE,87270,CHAPTELAT,1,0,4,27,0,0,Non
15870225,COUZEIX COUNTRY CLUB,HAUTE VIENNE,87270,COUZEIX,8,5,346,410,30,35,Oui
15870048,TC CHATEAUPONSAC,HAUTE VIENNE,87290,CHATEAUPONSAC,2,0,27,34,6,10,Oui
15870003,CS BELLAC TENNIS,HAUTE VIENNE,87300,BELLAC,4,2,184,195,27,31,Oui
15870122,TC LAURENTAIS,HAUTE VIENNE,87310,ST LAURENT/GORRE,1,0,11,19,3,4,Oui
15870181,PASSING CLUB PANAZOL,HAUTE VIENNE,87350,PANAZOL,5,4,200,317,24,29,Oui
15870180,TC ST SULPICE LAURIERE,HAUTE VIENNE,87370,ST SULPICE LAURIERE,1,1,27,36,5,8,Oui
15870010,TC ST LEONARD DE NOBLAT,HAUTE VIENNE,87400,SAINT LEONARD DE NOBLAT,2,2,84,88,11,12,Oui
15870164,TC LA VIGE,HAUTE VIENNE,87400,SAUVIAT SUR VIGE,1,0,2,4,0,0,Non
15870165,TC LE PALAIS,HAUTE VIENNE,87410,LE PALAIS/VIENNE,3,2,168,209,33,47,Oui
15870148,TC VERNEUIL S/VIENNE,HAUTE VIENNE,87430,VERNEUIL/VIENNE,2,0,45,59,1,2,Oui
15870118,SAINT MATHIEU TC,HAUTE VIENNE,87440,SAINT MATHIEU,1,0,30,28,0,0,Non
15870077,TC TAURION,HAUTE VIENNE,87480,ST PRIEST TAURION,1,0,24,28,0,0,Oui
15870117,TC COUSSAC BONNEVAL,HAUTE VIENNE,87500,COUSSAC BONNEVAL,2,0,15,4,0,0,Oui
15870011,SAINT YRIEIX TC,HAUTE VIENNE,87500,ST YRIEIX,3,3,90,164,15,15,Oui
15870173,TC PEYRILHAC,HAUTE VIENNE,87510,PEYRILHAC,1,0,5,15,0,0,Oui
15870028,TC ORADOUR SUR GLANE,HAUTE VIENNE,87520,ORADOUR,2,1,73,80,15,15,Oui
15870150,TC RILHAC RANCON,HAUTE VIENNE,87570,RILHAC RANCON,2,1,90,95,6,7,Oui
15870038,ROCHECHOUART OC TENNIS,HAUTE VIENNE,87600,ROCHECHOUART,3,0,87,75,7,10,Oui
15870210,TC RAZES,HAUTE VIENNE,87640,RAZES,1,0,0,22,0,0,Non
15870001,TC AIXE,HAUTE VIENNE,87700,AIXE SUR VIENNE,1,3,246,264,17,23,Oui
15870228,TC BEYNAC,HAUTE VIENNE,87700,BEYNAC,1,0,10,14,1,2,Non
15870008,SAILLAT TC,HAUTE VIENNE,87720,SAILLAT,2,1,42,35,14,14,Oui
15870068,TC NEXON,HAUTE VIENNE,87800,NEXON,1,0,76,79,6,6,Oui
15870053,CAPO LIMOGES TENNIS,HAUTE VIENNE,87920,CONDAT SUR VIENNE,1,2,90,151,13,21,Oui
15870092,AL CONDAT,HAUTE VIENNE,87920,CONDAT SUR VIENNE,3,1,170,167,27,35,Oui
15870136,AGRI SET,HAUTE VIENNE,87920,CONDAT SUR VIENNE,0,1,49,30,4,6,Oui
15870218,ASSOCIATION SPORTIVE VALEO,HAUTE VIENNE,87920,CONDAT SUR VIENNE,0,1,4,4,1,4,Non
