ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
12250003,BESANCON TENNIS CLUB,DOUBS,25000,BESANCON,5,12,584,685,32,34,Oui
12250040,BUC TENNIS,DOUBS,25000,BESANCON,2,3,39,51,7,8,Non
12250100,CHEMINOTS BISONTINS U.S.,DOUBS,25000,BESANCON,2,0,5,5,0,0,Non
12250115,E.S.S. FERJEUX,DOUBS,25000,BESANCON,3,1,140,144,12,11,Oui
12250002,BAUME LES DAMES T.C.,DOUBS,25110,BAUME LES DAMES,2,0,6,35,0,0,Oui
12250228,TENNIS CLUB MONTGESOYE,DOUBS,25111,MONTGESOYE,1,0,14,13,1,2,Non
12250349,TENNIS CLUB DE LA VALLEE DU RUPT,DOUBS,25113,STE MARIE,4,0,59,109,8,9,Oui
12250004,MAICHE TC,DOUBS,25120,MAICHE,2,2,190,249,17,21,Oui
12250072,CHARQUEMONT T.C.,DOUBS,25140,CHARQUEMONT,2,0,0,1,0,0,Non
12250343,BOURGUIGNON TENNIS CLUB,DOUBS,25150,BOURGUIGNON,2,0,10,20,2,3,Oui
12250006,US PONT DE ROIDE VERMONDANS,DOUBS,25150,PONT DE ROIDE,4,2,213,240,12,15,Oui
12250104,BETHONCOURTOIS TENNIS,DOUBS,25200,BETHONCOURT,2,0,27,36,4,3,Oui
12250060,GRAND CHARMONT T.C.,DOUBS,25200,GRAND CHARMONT,2,0,7,6,2,2,Oui
12250008,ASCAP TENNIS,DOUBS,25200,MONTBELIARD,9,4,367,436,23,23,Oui
12250091,LE RUSSEY TENNIS CLUB,DOUBS,25210,LE RUSSEY,2,0,69,104,4,8,Oui
12250160,NOVILLARS U.S. TENNIS,DOUBS,25220,NOVILLARS,2,0,9,9,0,0,Oui
12250173,ROCHOIS TENNIS CLUB,DOUBS,25220,ROCHE LEZ BEAUPRE,2,0,30,36,2,2,Oui
12250083,AT2 THISE TENNIS,DOUBS,25220,THISE,3,0,145,142,9,7,Oui
12250347,TENNIS DU GRAND BESANCON,DOUBS,25220,THISE,8,8,460,548,32,37,Oui
12250007,SELONCOURT T.C.,DOUBS,25230,SELONCOURT,4,1,221,183,19,18,Oui
12250032,ISLE SUR LE DOUBS T.C.,DOUBS,25250,ISLE SUR LE DOUBS,2,0,90,76,6,6,Oui
12250153,COLOMBIER FONTAINE T.C.,DOUBS,25260,COLOMBIER FONTAINE,2,0,11,16,2,2,Oui
12250344,TENNIS CLUB LEVIER,DOUBS,25270,LEVIER,1,1,64,67,0,2,Oui
12250225,TENNIS CLUB EPEUGNEY,DOUBS,25290,EPEUGNEY,1,0,25,23,3,3,Oui
12250049,TENNIS CLUB DE LA VALLEE D'ORNANS,DOUBS,25290,ORNANS,2,2,152,155,9,8,Oui
12250005,PONTARLIER C.A.,DOUBS,25300,PONTARLIER,7,3,281,325,26,26,Oui
12250117,HERIMONCOURT T.C.,DOUBS,25310,HERIMONCOURT,2,0,35,31,2,2,Oui
12250209,ASSOCIATION SPORTIVE DE CHEMAUDIN TENNIS,DOUBS,25320,CHEMAUDIN,1,0,40,36,3,3,Oui
12250080,GRANDFONTAINE T.C.,DOUBS,25320,GRANDFONTAINE,2,1,125,128,2,3,Oui
12250207,AMANCEY T.C. DU PLATEAU,DOUBS,25330,AMANCEY,1,0,19,33,0,0,Oui
12250123,CLERVAL TENNIS CLUB,DOUBS,25340,CLERVAL,2,1,55,56,5,5,Oui
12250069,BEAULIEU MANDEURE T.C.,DOUBS,25350,MANDEURE,2,1,78,94,11,12,Oui
12250166,NANCRAY TENNIS LOISIRS,DOUBS,25360,NANCRAY,2,3,224,238,17,17,Oui
12250180,ARBOUANS TENNIS CLUB,DOUBS,25400,ARBOUANS,2,0,34,35,5,4,Oui
12250001,STADE AUDINCOURTOIS TENNIS,DOUBS,25400,AUDINCOURT,3,2,170,170,10,11,Oui
12250078,EXINCOURT T.C.,DOUBS,25400,EXINCOURT,3,1,57,59,11,11,Oui
12250086,SAINT VITOISE TENNIS U.S.,DOUBS,25410,ST VIT,2,1,150,149,9,8,Oui
12250044,BART T.C.,DOUBS,25420,BART,3,0,46,94,5,4,Oui
12250057,VOUJEAUCOURT T.C.,DOUBS,25420,VOUJEAUCOURT,2,0,80,92,10,12,Oui
12250064,SANCEY TENNIS CLUB,DOUBS,25430,SANCEY LE GRAND,2,0,19,31,0,0,Oui
12250098,QUINGEY T.C.,DOUBS,25440,QUINGEY,2,0,26,20,2,1,Oui
12250112,ETUPES T.C. DE LA CHARME,DOUBS,25460,ETUPES,2,2,135,160,20,20,Oui
12250184,MISEREY SALINES A.S.C.,DOUBS,25480,MISEREY SALINES,4,0,69,69,10,9,Oui
12250346,TENNIS CLUB DE PIREY,DOUBS,25480,PIREY,2,0,75,52,2,2,Oui
12250143,DAMPIERROIS TENNIS,DOUBS,25490,DAMPIERRE LES BOIS,2,0,29,37,2,3,Non
12250046,TENNIS VAL DE MORTEAU,DOUBS,25500,LES FINS,5,2,332,316,15,17,Oui
12250192,VAL D'USIERS TENNIS,DOUBS,25520,SOMBACOUR-BIANS LES USIERS,1,0,0,0,0,0,Oui
12250109,BAVANS T.C.,DOUBS,25550,BAVANS,3,0,100,86,11,13,Oui
12250102,FRASNE T.C.,DOUBS,25560,FRASNE,2,1,52,57,3,2,Oui
12250041,T.C. SOCHAUX,DOUBS,25600,SOCHAUX,2,2,115,138,9,14,Oui
12250152,TC VIEUX CHARMONT,DOUBS,25600,VIEUX-CHARMONT,2,0,16,20,2,2,Non
12250077,ARC ET SENANS T.C.,DOUBS,25610,ARC ET SENANS,2,0,47,47,6,3,Oui
12250227,TENNIS CLUB MAMIROLLE,DOUBS,25620,MAMIROLLE,2,0,18,18,4,4,Oui
12250165,STE SUZANNE STE OMNISPORTS,DOUBS,25630,SAINTE-SUZANNE,2,0,0,21,0,0,Non
12250188,TC ROULANS POULIGNEY LUSANS,DOUBS,25640,ROULANS,3,0,47,39,7,3,Oui
12250158,TENNIS CLUB DU SAUGEAIS,DOUBS,25650,GILLEY,2,0,57,85,5,5,Oui
12250212,TENNIS CLUB FONTAIN,DOUBS,25660,FONTAIN,2,0,12,15,3,3,Oui
12250214,TENNIS CLUB DE MEREY,DOUBS,25660,MEREY SOUS MONTROND,1,0,0,37,0,0,Non
12250087,MONTFAUCON T.C.,DOUBS,25660,MONTFAUCON,2,0,76,71,6,6,Oui
12250090,SAONE TENNIS CLUB,DOUBS,25660,SAONE,2,0,68,74,9,10,Oui
12250058,ROUGEMONT T.C.,DOUBS,25680,ROUGEMONT,2,1,67,78,3,3,Oui
