ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
20020008,LAON TENNIS CLUB,AISNE,02000,LAON,5,4,233,261,0,13,Oui
20020254,HARLY ECOLE DE TENNIS,AISNE,02100,HARLY,0,1,42,76,0,1,Oui
20020011,SAINT QUENTIN TENNIS,AISNE,02100,ST QUENTIN,7,4,317,368,11,21,Oui
20020013,BOHAIN TENNIS CLUB,AISNE,02110,BOHAIN EN VERMANDOIS,2,2,72,80,7,11,Oui
20020436,VAUX ANDIGNY TENNIS CLUB,AISNE,02110,VAUX ANDIGNY,0,1,43,43,4,7,Oui
20020009,GUISE TENNIS CLUB,AISNE,02120,GUISE,1,1,142,176,8,21,Oui
20020360,COULONGES COHAN T.C,AISNE,02130,COULONGES COHAN,1,0,20,27,1,2,Oui
20020438,TENNIS CLUB DU TARDENOIS,AISNE,02130,FERE EN TARDENOIS,4,0,33,68,0,0,Non
20020077,THIERACHE VERVINS TENNIS CLUB,AISNE,02140,VERVINS,2,1,120,105,7,12,Oui
20020128,SISSONNE TENNIS MUNICIPAL,AISNE,02150,SISSONNE,2,1,31,30,0,0,Oui
20020156,LE NOUVION TENNIS CLUB,AISNE,02170,LE NOUVION EN THIERACHE,2,1,9,18,0,0,Oui
20020189,GUIGNICOURT UNION SPORTIVE,AISNE,02190,GUIGNICOURT,2,3,259,293,16,35,Oui
20020345,MERCIN ET VAUX TENNIS CLUB,AISNE,02200,MERCIN ET VAUX,2,0,66,65,2,10,Oui
20020012,SOISSONS TENNIS CLUB,AISNE,02200,SOISSONS,6,3,253,303,4,17,Oui
20020260,SOISSONS AS PTT,AISNE,02200,VILLENEUVE SAINT GERMAIN,1,1,20,21,1,2,Oui
20020341,VILLENEUVE SAINT GERMAIN TC,AISNE,02200,VILLENEUVE ST GERMAIN,2,2,240,260,8,28,Oui
20020339,OULCHY LE CHATEAU T.C,AISNE,02210,OULCHY LE CHATEAU,2,0,15,15,0,0,Non
20020017,BRAINOIS TENNIS CLUB,AISNE,02220,BRAINE,2,0,22,28,0,0,Oui
20020146,FRESNOY TENNIS CLUB,AISNE,02230,FRESNOY LE GRAND,2,1,68,91,2,3,Oui
20020102,MARLE TENNIS CLUB,AISNE,02250,MARLE,2,2,123,147,7,15,Oui
20020120,CAPELLOIS TENNIS CLUB,AISNE,02260,LA CAPELLE,2,3,56,73,7,14,Oui
20020392,MONTIGNY'S CLUB,AISNE,02290,MONTIGNY LENGRAIN,2,1,94,101,3,5,Oui
20020071,VICOIS TENNIS CLUB,AISNE,02290,VIC SUR AISNE,2,2,23,33,0,2,Oui
20020005,CHAUNY TENNIS CLUB,AISNE,02300,CHAUNY,2,2,203,195,11,20,Oui
20020319,VIRY NOUREUIL TENNIS CLUB,AISNE,02300,VIRY NOUREUIL,2,1,98,131,10,21,Oui
20020002,CHARLY SUR MARNE TC,AISNE,02310,CHARLY,2,2,182,198,3,16,Oui
20020193,NOGENTAIS TENNIS REVEIL,AISNE,02310,NOGENT L'ARTAUD,1,0,2,10,0,0,Non
20020229,ANIZIENNE TENNIS CLUB,AISNE,02320,ANIZY LE CHATEAU,2,1,52,51,0,3,Oui
20020441,MONTCORNET ETOILE SPORTIVE SECTION TENNIS,AISNE,02340,MONTCORNET,0,0,47,63,1,6,Non
20020018,TC VAILLY SUR AISNE,AISNE,02370,VAILLY SUR AISNE,1,1,71,85,2,3,Oui
20020252,TENNIS CLUB ORIGNY THENELLES RIBEMONT,AISNE,02390,ORIGNY STE BENOITE,2,2,43,49,1,2,Oui
20020003,CHATEAU THIERRY T.C,AISNE,02400,CHATEAU THIERRY,4,2,250,319,9,22,Oui
20020417,GAUCHY TC,AISNE,02430,GAUCHY,2,2,179,223,11,16,Oui
20020358,MONTESCOURT JUSSY FLAVY TC,AISNE,02440,MONTESCOURT LIZEROLLES,4,1,64,82,5,9,Oui
20020234,BOUESIEN TENNIS CLUB,AISNE,02450,BOUE,1,2,41,54,3,7,Oui
20020410,LA FERTE MILON TC,AISNE,02460,LA FERTE MILON,2,1,80,76,3,7,Oui
20020125,NEUILLY SAINT FRONT T.C,AISNE,02470,NEUILLY ST FRONT,1,1,76,92,4,8,Oui
20020431,BUIRE TENNIS CLUB,AISNE,02500,BUIRE,1,1,67,83,3,6,Oui
20020014,HIRSON C.S.C.V.,AISNE,02500,HIRSON,0,2,20,20,2,3,Oui
20020001,TENNIS CLUB DE CHEZY SUR MARNE,AISNE,02570,CHEZY SUR MARNE,2,2,88,121,1,8,Oui
20020004,TENNIS AMICAL CLUB DE VILLERS COTTERETS,AISNE,02600,VILLERS COTTERETS,3,5,110,177,3,16,Oui
20020140,TENNIS CLUB TERGNIER-VALLEE DE L OYSE,AISNE,02700,TERGNIER,10,3,176,209,12,28,Oui
20020201,HOLNON TENNIS CLUB,AISNE,02760,HOLNON,1,2,129,132,2,7,Oui
20020440,SERAUCOURT LE GRAND TC,AISNE,02790,SERAUCOURT LE GRAND,1,0,15,26,1,0,Oui
20020433,TENNIS CLUB ANGUILCOURT LE SART,AISNE,02800,ANGUILCOURT LE SART,1,1,94,131,4,6,Oui
20020015,LA FERE TENNIS CLUB,AISNE,02800,LA FERE,3,0,0,4,0,0,Oui
20020414,BRUMETZ TC,AISNE,02810,BRUMETZ,1,0,0,12,0,0,Oui
20020413,ATHIES TENNIS CLUB,AISNE,02840,ATHIES SOUS LAON,2,0,40,48,1,2,Oui
20020439,TENNIS CLUB DE CREPY,AISNE,02870,CREPY,1,1,52,44,3,5,Oui
20020019,VIVAISE ASC,AISNE,02870,VIVAISE,3,4,182,198,6,17,Oui
20020206,BUCY LE LONG TENNIS CLUB,AISNE,02880,BUCY LE LONG,2,2,143,147,4,7,Oui
20020334,CROUY TENNIS CLUB,AISNE,02880,CROUY,2,0,21,27,0,1,Non
20600078,TENNIS CLUB DE L AGGLOMERATION DU BEAUVAISIS,OISE,60000,ALLONNE,4,3,204,186,12,17,Non
20600444,BEAUVAIS OISE TENNIS,OISE,60000,BEAUVAIS,6,6,444,578,25,39,Oui
20600436,TILLE TENNIS CLUB,OISE,60000,TILLE,1,0,55,45,1,3,Oui
20600022,CLUB AMICAL DE TENNIS DE CREIL,OISE,60100,CREIL,5,4,253,316,26,33,Oui
20600278,AMBLAINVILLE TENNIS CLUB,OISE,60110,AMBLAINVILLE,2,0,71,79,5,9,Oui
20600026,MERU TENNIS CLUB,OISE,60110,MERU,5,4,327,379,31,35,Oui
20600271,NEUVILLE BOSC TENNIS CLUB,OISE,60119,NEUVILLE BOSC,1,0,22,20,0,2,Non
20600073,BRETEUIL TENNIS CLUB,OISE,60120,BRETEUIL,4,2,149,158,18,21,Oui
20600411,PAILLART TC,OISE,60120,PAILLART,1,0,5,12,0,0,Non
20600327,LONGUEIL TENNIS CLUB,OISE,60126,LONGUEIL SAINTE MARIE,2,1,123,154,7,10,Oui
20600351,PLAILLY TENNIS CLUB,OISE,60128,PLAILLY,2,1,106,114,6,7,Oui
