ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
17010043,BOURG EN BRESSE (TC DE),AIN,01000,BOURG EN BRESSE,4,4,305,376,27,31,Oui
17010167,BOURG LA CHAGNE (TENNIS),AIN,01000,BOURG EN BRESSE,8,0,28,97,1,2,Oui
17010209,ASPTT BOURG,AIN,01000,St DENIS les BOURG,7,1,91,137,7,14,Oui
17010254,CENTRE PSYCHOTHERAPIQUE DE L AIN,AIN,01012,BOURG EN BRESSE,1,1,8,11,0,0,Non
17010283,MONTMERLE SUR SAONE (TC),AIN,01090,MONTMERLE SUR SAONE,3,1,229,226,20,24,Oui
17010556,ARBENT MARCHON (TENNIS),AIN,01100,ARBENT,2,3,166,152,13,21,Oui
17010414,BELLIGNAT (CLUB TENNIS DE),AIN,01100,BELLIGNAT,3,0,80,93,8,13,Oui
17010355,GEOVRESSET (CLUB DE TENNIS),AIN,01100,GEOVREISSET,1,0,0,0,0,0,Non
17010457,MARTIGNAT (TENNIS CLUB),AIN,01100,MARTIGNAT,2,0,20,28,0,0,Oui
17010044,OYONNAX (TENNIS CLUB),AIN,01105,OYONNAX CEDEX,6,2,217,248,18,26,Oui
17010047,HAUTEVILLE (TENNIS CLUB),AIN,01110,HAUTEVILLE LOMPNES,3,0,72,74,3,5,Oui
17010435,BRESSOLLES DAGNEUX (ENTENTE),AIN,01120,DAGNEUX,4,0,0,34,0,0,Oui
17010273,BOISSE (TENNIS CLUB LA),AIN,01120,LA BOISSE,2,0,95,108,10,10,Oui
17010082,MONTLUEL (RACING CLUB DE),AIN,01120,MONTLUEL,4,2,360,367,24,31,Oui
17010123,NANTUA (TENNIS CLUB DE),AIN,01130,NANTUA,4,2,72,86,7,14,Oui
17010581,VAL DE SAONE CHALARONNE (ENTENTE TENNIS CLUB),AIN,01140,ST DIDIER SUR CHALARONNE,2,2,136,166,13,18,Oui
17010051,LAGNIEU (TENNIS CLUB DE),AIN,01150,LAGNIEU,4,2,272,267,29,35,Oui
17010583,3 RAQUETTES DE LEYMENT (LES),AIN,01150,LEYMENT,2,1,23,34,0,2,Oui
17010309,PLAINE DE L AIN (TENNIS CLUB),AIN,01150,ST VULBAS,2,2,185,171,14,18,Oui
17010251,BUGEY RHONE TENNIS,AIN,01150,VILLEBOIS,4,0,110,122,10,16,Oui
17010118,BORDS DE L'AIN (TENNIS CLUB DES),AIN,01160,NEUVILLE SUR AIN,5,0,119,132,9,15,Oui
17010104,PONDINOIS (TENNIS CLUB),AIN,01160,PONT D'AIN,5,2,127,130,15,27,Oui
17010586,SUD REVERMONT (TENNIS CLUB),AIN,01160,SAINT MARTIN DU MONT,4,0,93,129,7,9,Oui
17010086,GEX (TENNIS CLUB DE),AIN,01170,GEX,2,2,209,242,6,13,Oui
17010160,PONT DE VAUX (TENNIS CLUB),AIN,01190,PONT DE VAUX,2,1,102,123,12,16,Oui
17010052,BELLEGARDE (TENNIS CLUB DE),AIN,01200,CHATILLON EN MICHAILLE,4,2,214,244,27,31,Oui
17010143,FERNEY VOLTAIRE (TC DE),AIN,01210,FERNEY VOLTAIRE,4,3,540,552,11,14,Oui
17010115,DIVONNE LES BAINS (TC),AIN,01220,DIVONNE LES BAINS,4,4,626,616,19,26,Oui
17010544,SAUVERNY (TENNIS CLUB DE),AIN,01220,SAUVERNY,2,0,139,166,0,1,Oui
