ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
34940503,Stage de Tennis pour Tous,Comité de la LIGUE VAL DE MARNE,03100,MONTLUCON,5,1,2,97,0,0,Non
34940014,AS AEROPORT DE PARIS,Comité de la LIGUE VAL DE MARNE,91200,ATHIS MONS,4,2,34,45,11,10,Oui
34940050,TC CRETEIL MONT MESLY  ,Comité de la LIGUE VAL DE MARNE,94000,CRETEIL,2,4,126,122,1,1,Oui
34940081,US CRETEIL  ,Comité de la LIGUE VAL DE MARNE,94000,CRETEIL,6,9,746,761,17,15,Oui
34940504,Maison des jeunes et de la culture ,Comité de la LIGUE VAL DE MARNE,94000,CRETEIL,4,1,162,96,8,7,Non
34940034,AMICALE TENNIS DE SAINT MAUR,Comité de la LIGUE VAL DE MARNE,94100,ST MAUR DES FOSSES,2,0,47,52,0,0,Non
34940226,V.G.A. SAINT MAUR ,Comité de la LIGUE VAL DE MARNE,94100,ST MAUR DES FOSSES,2,4,720,710,22,22,Oui
34940506,ASSOCIATION SPORTIVE DES TERRASSES ,Comité de la LIGUE VAL DE MARNE,94100,ST MAUR DES FOSSES,0,5,967,1067,11,10,Oui
34940025,COSMA ARCUEIL ,Comité de la LIGUE VAL DE MARNE,94110,ARCUEIL,2,2,333,341,13,16,Oui
34940105,US FONTENAY ,Comité de la LIGUE VAL DE MARNE,94120,FONTENAY SOUS BOIS,2,6,870,909,28,26,Oui
34940175,TC NOGENT,Comité de la LIGUE VAL DE MARNE,94130,NOGENT SUR MARNE,2,4,709,733,17,15,Oui
34940415,US ALFORTVILLE ,Comité de la LIGUE VAL DE MARNE,94140,ALFORTVILLE,4,1,429,428,16,18,Oui
34940039,TC MUNICIPAL DE RUNGIS ,Comité de la LIGUE VAL DE MARNE,94150,RUNGIS,2,3,391,369,14,15,Oui
34940223,LAWN TENNIS DE SAINT MANDE ,Comité de la LIGUE VAL DE MARNE,94160,ST MANDE,1,3,661,781,13,13,Oui
34940004,ALSACIENNE LORRAINE DE PARIS ,Comité de la LIGUE VAL DE MARNE,94170,LE PERREUX SUR MARNE,6,5,392,527,16,7,Oui
34940192,TC PERREUX ,Comité de la LIGUE VAL DE MARNE,94170,LE PERREUX SUR MARNE,3,6,914,1026,24,24,Oui
34940499,TC CHEMINOTS ET VILLENEUVOIS ,Comité de la LIGUE VAL DE MARNE,94190,VILLENEUVE ST GEORGES,5,5,355,370,29,29,Oui
34940013,US IVRY ,Comité de la LIGUE VAL DE MARNE,94200,IVRY SUR SEINE,4,6,524,520,17,16,Oui
34940036,FOREST HILL IVRY,Comité de la LIGUE VAL DE MARNE,94200,IVRY SUR SEINE,0,8,96,105,0,0,Non
34940137,TC LA VARENNE,Comité de la LIGUE VAL DE MARNE,94210,LA VARENNE ST HILAIRE,0,3,349,391,3,3,Oui
34940149,C.S. MARNE ,Comité de la LIGUE VAL DE MARNE,94210,LA VARENNE ST HILAIRE,2,3,168,185,11,9,Oui
34940213,TENNIS CLUB DE CHARENTON ,Comité de la LIGUE VAL DE MARNE,94220,CHARENTON LE PONT,3,0,596,638,6,6,Oui
34940017,TC CACHAN ,Comité de la LIGUE VAL DE MARNE,94230,CACHAN,2,3,377,416,18,16,Oui
34940037,TC ROSERAIE ,Comité de la LIGUE VAL DE MARNE,94240,L HAY LES ROSES,3,0,30,45,3,2,Oui
34940120,C.A.L. TC L'HAY LES ROSES  ,Comité de la LIGUE VAL DE MARNE,94240,L HAY LES ROSES,5,4,592,644,20,18,Oui
34940031,US GENTILLY,Comité de la LIGUE VAL DE MARNE,94250,GENTILLY,2,1,120,128,8,7,Oui
34940108,A.A.S. FRESNES ,Comité de la LIGUE VAL DE MARNE,94260,FRESNES,3,3,385,398,18,16,Oui
34940030,Le Cercle des Amis de VLR ,Comité de la LIGUE VAL DE MARNE,94290,VILLENEUVE LE ROI,3,0,37,52,6,6,Oui
34940497,LES FAISANS DU PARC DE VILLENEUVE LE ROI,Comité de la LIGUE VAL DE MARNE,94290,VILLENEUVE LE ROI,2,4,200,235,5,14,Non
34940179,AS ORLY,Comité de la LIGUE VAL DE MARNE,94310,ORLY,4,0,122,144,12,8,Oui
34940062,TC THIAIS BELLE EPINE ,Comité de la LIGUE VAL DE MARNE,94320,THIAIS,1,4,359,436,20,17,Oui
34940250,TC THIAIS ,Comité de la LIGUE VAL DE MARNE,94320,THIAIS,4,3,356,392,15,15,Oui
34940496,ES VILLIERS ,Comité de la LIGUE VAL DE MARNE,94350,VILLIERS SUR MARNE,4,4,519,557,24,26,Oui
34940042,TC BRY ,Comité de la LIGUE VAL DE MARNE,94360,BRY SUR MARNE,5,5,481,550,16,19,Oui
34940006,TENNIS DE SUCY EN BRIE ,Comité de la LIGUE VAL DE MARNE,94370,SUCY EN BRIE,8,5,757,844,31,29,Oui
34940022,TENNIS CLUB DE SAINT MAUR,Comité de la LIGUE VAL DE MARNE,94370,SUCY EN BRIE,11,10,523,628,17,17,Oui
34940500,TENNIS CLUB DE BONNEUIL,Comité de la LIGUE VAL DE MARNE,94380,BONNEUIL SUR MARNE,2,2,102,93,13,11,Non
34940003,AS AIR FRANCE,Comité de la LIGUE VAL DE MARNE,94390,ORLY,4,2,35,40,13,16,Oui
34940032,ES VITRY ,Comité de la LIGUE VAL DE MARNE,94400,VITRY SUR SEINE,6,0,376,382,13,11,Oui
34940505,Club athlétique de Vitry,Comité de la LIGUE VAL DE MARNE,94400,VITRY SUR SEINE,6,0,106,95,4,4,Non
34940016,SAINT MAURICE OMINISPORTS CLUB,Comité de la LIGUE VAL DE MARNE,94410,ST MAURICE,4,0,109,117,4,4,Oui
34940454,CT DU PLESSIS TREVISE ,Comité de la LIGUE VAL DE MARNE,94420,LE PLESSIS TREVISE,6,4,668,700,33,32,Oui
34940376,CO CHENNEVIERES,Comité de la LIGUE VAL DE MARNE,94430,CHENNEVIERES,2,1,222,217,10,8,Oui
34940029,TC MAROLLES ,Comité de la LIGUE VAL DE MARNE,94440,MAROLLES EN BRIE,4,3,219,195,13,12,Oui
34940049,TC SANTENY,Comité de la LIGUE VAL DE MARNE,94440,SANTENY,2,1,188,200,7,7,Oui
34940026,TC VILLECRESNES  ,Comité de la LIGUE VAL DE MARNE,94440,VILLECRESNES,7,4,381,414,14,17,Oui
34940139,TC LIMEIL BREVANNES ,Comité de la LIGUE VAL DE MARNE,94450,LIMEIL BREVANNES,3,1,241,244,15,13,Oui
34940363,BOISSY TC ,Comité de la LIGUE VAL DE MARNE,94450,LIMEIL BREVANNES,2,2,100,150,4,4,Oui
34940001,TC ABLON,Comité de la LIGUE VAL DE MARNE,94480,ABLON SUR SEINE,4,1,125,77,15,6,Oui
34940370,US ORMESSON  ,Comité de la LIGUE VAL DE MARNE,94490,ORMESSON SUR MARNE,5,4,390,421,25,25,Oui
34940010,RED STAR CLUB DE CHAMPIGNY,Comité de la LIGUE VAL DE MARNE,94500,CHAMPIGNY SUR MARNE,2,4,523,559,25,24,Oui
34940019,SETS CLUB DE CHAMPIGNY,Comité de la LIGUE VAL DE MARNE,94500,CHAMPIGNY SUR MARNE,0,3,359,349,0,0,Oui
34940507,Tennis Evolutif du Tremblay,Comité de la LIGUE VAL DE MARNE,94500,CHAMPIGNY SUR MARNE,2,0,30,0,1,0,Oui
34940468,ES CAUDACIENNE,Comité de la LIGUE VAL DE MARNE,94510,LA QUEUE EN BRIE,4,1,205,244,14,14,Oui
34940040,TC DE LA FERME DE MANDRES ,Comité de la LIGUE VAL DE MARNE,94520,MANDRES LES ROSES,6,0,151,160,13,13,Oui
34940012,TC PERIGNY,Comité de la LIGUE VAL DE MARNE,94520,PERIGNY SUR YERRES,3,1,67,57,3,4,Oui
34940330,ELAN CHEVILLY LARUE,Comité de la LIGUE VAL DE MARNE,94550,CHEVILLY LARUE,5,5,300,305,18,15,Oui
