ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
,BOURBON BRISANTS BEACH TENNIS,Comité de la LIGUE REUNION,,,0,0,145,129,0,0,Non
26970033,A.S.E.R E.D.F.,Comité de la LIGUE REUNION,97400,SAINT DENIS,2,0,7,8,0,0,Non
26970037,ASSOCIATION SPORTIVE et CULTUREL de L'AVIATION CIV,Comité de la LIGUE REUNION,97400,SAINT DENIS,2,0,85,89,0,0,Non
26970054,CLUB SPORT. ET ARTIST. LAMBERT,Comité de la LIGUE REUNION,97400,SAINT DENIS,3,0,40,53,0,0,Non
26970002,BOURBON OLYMPIQUE TENNIS-CLUB,Comité de la LIGUE REUNION,97400,SAINT DENIS REUNION,8,0,501,521,3,1,Oui
26970059,A.S. DE LA SECURITE SOCIALE,Comité de la LIGUE REUNION,97405,ST DENIS CEDEX,2,0,46,47,0,0,Non
26970020,SAINT-PIERRE TENNIS CLUB,Comité de la LIGUE REUNION,97410,SAINT PIERRE,8,0,510,500,0,1,Oui
26970069,T.C. DE TERRE SAINTE,Comité de la LIGUE REUNION,97410,SAINT PIERRE,4,0,200,148,0,0,Oui
26970085,Sud Beach Tennis Club,Comité de la LIGUE REUNION,97410,SAINT PIERRE,0,0,61,73,0,0,Non
26970027,A.M.T.S.P.,Comité de la LIGUE REUNION,97410,SAINT-PIERRE,4,0,195,283,1,0,Oui
26970073,T.C. DE BRAS PANON,Comité de la LIGUE REUNION,97412,BRAS PANON,3,0,106,150,0,0,Non
26970036,C.T. DE CILAOS,Comité de la LIGUE REUNION,97413,CILAOS VILLE,2,0,27,27,0,0,Non
26970042,ENTRE-DEUX T.C.,Comité de la LIGUE REUNION,97414,ENTRE DEUX,2,0,134,124,0,0,Oui
26970060,TENNIS-CLUB DE LA MONTAGNE,Comité de la LIGUE REUNION,97417,LA MONTAGNE,4,0,296,359,0,0,Oui
26970087,RAQUETTE CLUB D'EKWALIS,Comité de la LIGUE REUNION,97419,LA POSSESSION,2,0,37,55,0,0,Oui
26970045,LA POSSESSION T.C.,Comité de la LIGUE REUNION,97419,POSSESSION,8,0,202,238,0,0,Oui
26970032,U.S.P.G.SECTION TENNIS,Comité de la LIGUE REUNION,97420,LE PORT,5,0,171,185,0,0,Oui
26970067,TENNIS CLUB DES AVIRONS,Comité de la LIGUE REUNION,97425,LES AVIRONS,2,0,134,152,0,0,Non
26970012,GOLF-CLUB DE BOURBON,Comité de la LIGUE REUNION,97427,ETANG SALE,3,0,4,70,0,0,Oui
26970071,T.C. DOMINICAIN,Comité de la LIGUE REUNION,97427,ETANG SALE,4,0,255,261,0,0,Oui
26970058,L'ETANG-SALE TENNIS-CLUB,Comité de la LIGUE REUNION,97427,L'ETANG SALE,4,0,194,239,0,0,Oui
26970053,PETITE-ILE TENNIS CLUB,Comité de la LIGUE REUNION,97429,LA PETITE ILE,3,0,110,131,0,0,Oui
26970003,T.C.M. TAMPON TENNIS,Comité de la LIGUE REUNION,97430,LE TAMPON,11,0,1033,1268,3,1,Oui
26970084,TROIS MARES TENNIS CLUB,Comité de la LIGUE REUNION,97430,LE TAMPON,4,0,1,1,0,0,Non
26970064,TENNIS-CLUB PALMIPLAINOIS,Comité de la LIGUE REUNION,97431,PLAINE DES PALMISTES,0,1,8,43,0,0,Non
26970065,SAIN GYM,Comité de la LIGUE REUNION,97434,SAINT-GILLES,4,0,133,153,0,1,Non
26970046,HERMITAGE ACADEMIE TENNIS,Comité de la LIGUE REUNION,97434,SAINT-GILLES LES BAINS,6,0,345,377,0,1,Oui
26970025,TC ST GILLES LES BAINS,Comité de la LIGUE REUNION,97434,ST GILLES LES BAINS,2,0,112,128,1,0,Non
26970081,TROPIC TENNIS-CLUB,Comité de la LIGUE REUNION,97434,ST GILLES LES BAINS,4,0,153,140,0,0,Non
26970049,C.P.B.T. SAINT-LEU,Comité de la LIGUE REUNION,97436,SAINT LEU,2,0,189,217,0,0,Oui
26970066,SAINTE-ANNE TENNIS CLUB,Comité de la LIGUE REUNION,97437,SAINTE-ANNE (REUNION),2,0,28,43,1,0,Non
26970068,STE MARIE TENNIS CLUB,Comité de la LIGUE REUNION,97438,SAINTE MARIE,4,0,235,329,0,0,Oui
26970016,SAINT-ANDRE T.C.,Comité de la LIGUE REUNION,97440,SAINT-ANDRE,3,0,112,221,1,0,Oui
26970013,LE BOCAGE T.C.,Comité de la LIGUE REUNION,97441,SAINTE SUZANNE,6,0,178,245,1,1,Oui
26970080,TENNIS-CLUB SAINT-LOUISIEN,Comité de la LIGUE REUNION,97450,ST LOUIS,5,0,180,208,0,0,Non
26970009,TENNIS CLUB DE LA BAIE DE ST PAUL,Comité de la LIGUE REUNION,97460,SAINT-PAUL,6,0,251,363,1,1,Oui
26970010,TENNIS CLUB DE L OASIS,Comité de la LIGUE REUNION,97460,SAINT-PAUL,2,0,32,32,1,0,Non
26970057,TENNIS CLUB LES VACOAS,Comité de la LIGUE REUNION,97470,SAINT BENOIT,2,0,45,46,0,0,Oui
26970011,SAINT-BENOIT T.C.,Comité de la LIGUE REUNION,97470,SAINT-BENOIT,4,0,127,135,2,0,Oui
26970021,T.C.DE SAINT JOSEPH,Comité de la LIGUE REUNION,97480,SAINT JOSEPH,4,0,68,128,0,0,Oui
26970070,TC Municipale de ST JOSEPH,Comité de la LIGUE REUNION,97480,ST JOSEPH,2,0,18,25,0,0,Oui
26970001,T.C. DIONYSIEN STE CLOTILDE,Comité de la LIGUE REUNION,97490,SAINTE CLOTILDE,11,0,398,470,3,1,Oui
26970026,A.S.P.T.T.REUNION,Comité de la LIGUE REUNION,97490,SAINTE CLOTILDE,3,0,100,130,1,0,Oui
26970076,ASSOCIATION TENNIS-CLUB DU NORD,Comité de la LIGUE REUNION,97490,SAINTE CLOTILDE,4,0,87,223,0,0,Non
