ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
08060001,NICE LAWN TENNIS CLUB ,ALPES MARITIMES,06000,NICE,18,0,1311,1468,39,29,Oui
08060024,TENNIS ARENES DE CIMIEZ ,ALPES MARITIMES,06000,NICE,4,0,155,147,7,7,Oui
08060124,CLUB TENNIS BASKET BALL,ALPES MARITIMES,06000,NICE,4,0,95,120,3,3,Oui
08060138,GROUPEMENT CEDAC ,ALPES MARITIMES,06000,NICE,1,0,0,3,0,0,Oui
08060362,TC PAULIANI,ALPES MARITIMES,06000,NICE,1,0,0,0,0,0,Oui
08060002,TC MÉDITERRANEE ,ALPES MARITIMES,06100,NICE,5,0,485,530,22,21,Oui
08060274,TC GORBELLA ,ALPES MARITIMES,06100,NICE,3,0,209,228,13,11,Oui
08060280,SPORTS VACANCES JUNIORS ,ALPES MARITIMES,06100,NICE,4,0,354,559,0,0,Oui
08060428,VALROSE TENNIS CLUB,ALPES MARITIMES,06100,NICE,4,0,229,247,8,7,Non
08060080,TC CANNET COTE D'AZUR ,ALPES MARITIMES,06110,LE CANNET,11,0,425,496,28,29,Oui
08060090,ASPTT CANNES,ALPES MARITIMES,06110,LE CANNET,4,0,136,150,7,6,Oui
08060358,TENNIS ACADEMIE LONG,ALPES MARITIMES,06110,LE CANNET,2,0,21,36,3,8,Oui
08060023,TC GRASSE ,ALPES MARITIMES,06130,GRASSE,12,3,632,956,20,20,Oui
08060270,ASPTT GRASSE,ALPES MARITIMES,06130,GRASSE,4,0,109,124,7,9,Oui
08060224,TOURRETTES TC ,ALPES MARITIMES,06140,TOURRETTES SUR LOUP,3,0,205,214,10,13,Oui
08060427,TCM VENCOIS ,ALPES MARITIMES,06140,VENCE,9,0,380,507,18,22,Oui
08060432,ASS TC DE L ARA,ALPES MARITIMES,06140,VENCE,3,0,126,106,2,2,Oui
08060137,ASLM TENNIS CANNES ,ALPES MARITIMES,06150,CANNES LA BOCCA,12,4,578,655,45,45,Oui
08060004,MONTE CARLO COUNTRY CLUB ,ALPES MARITIMES,06190,ROQUEBRUNE CAP MARTIN,21,2,1957,2201,27,26,Oui
08060333,TC ROQUEBRUNE CAP MARTIN,ALPES MARITIMES,06190,ROQUEBRUNE CAP MARTIN,6,0,154,167,6,5,Oui
08060022,T COMBES FRANCIS GIORDAN ,ALPES MARITIMES,06200,NICE,6,0,419,486,34,36,Oui
