ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
32920072,TOTAL (TC),Comité de la LIGUE HAUTS DE SEINE,78380,BOUGIVAL,7,0,15,12,4,4,Oui
32920028,HAUTS DE SEINE (ASTC),Comité de la LIGUE HAUTS DE SEINE,92000,NANTERRE,0,12,118,202,0,0,Oui
32920048,NANTERRE (ES),Comité de la LIGUE HAUTS DE SEINE,92000,NANTERRE,7,2,985,959,17,17,Oui
32920064,FOREST HILL (CITY FORM),Comité de la LIGUE HAUTS DE SEINE,92000,NANTERRE,0,8,110,154,0,0,Oui
32920036,BOULOGNE BILLANCOURT (TC),Comité de la LIGUE HAUTS DE SEINE,92100,BOULOGNE BILLANCOURT,21,6,3141,3270,28,29,Oui
32920037,CEE 92 (AS),Comité de la LIGUE HAUTS DE SEINE,92100,BOULOGNE BILLANCOURT,6,0,18,25,1,3,Oui
32920066,CLICHY (CS),Comité de la LIGUE HAUTS DE SEINE,92110,CLICHY,3,6,788,881,14,14,Oui
32920001,MONTROUGE (SMTC),Comité de la LIGUE HAUTS DE SEINE,92120,MONTROUGE,5,3,838,830,17,14,Oui
32920169,MONTROUGE (CA),Comité de la LIGUE HAUTS DE SEINE,92120,MONTROUGE,6,11,1114,1236,21,23,Oui
32920018,ISSY-LES-M. BEAUVOIR (TC),Comité de la LIGUE HAUTS DE SEINE,92130,ISSY LES MOULINEAUX,3,6,1325,1355,17,17,Oui
32920065,CLAMART (TC),Comité de la LIGUE HAUTS DE SEINE,92140,CLAMART,8,5,1064,1125,21,20,Oui
32920030,MONT VALERIEN (TC),Comité de la LIGUE HAUTS DE SEINE,92150,SURESNES,3,2,526,501,7,6,Oui
32920015,ANTONY (TC),Comité de la LIGUE HAUTS DE SEINE,92160,ANTONY,12,7,1011,1048,21,17,Oui
32920133,LA FONTAINE (TC),Comité de la LIGUE HAUTS DE SEINE,92160,ANTONY,4,0,259,211,8,9,Oui
32920258,STADE DE VANVES,Comité de la LIGUE HAUTS DE SEINE,92170,VANVES,7,2,481,566,15,16,Oui
32920158,MEUDONNAISE (AS),Comité de la LIGUE HAUTS DE SEINE,92190,MEUDON,11,12,1480,1508,21,19,Oui
32920173,NEUILLY ST JAMES (TC),Comité de la LIGUE HAUTS DE SEINE,92200,NEUILLY SUR SEINE,7,2,571,629,8,9,Oui
32920174,NEUILLY (AT),Comité de la LIGUE HAUTS DE SEINE,92200,NEUILLY SUR SEINE,13,3,1245,1412,20,25,Oui
32920046,SAINT CLOUD (UAS),Comité de la LIGUE HAUTS DE SEINE,92210,ST CLOUD,11,1,1015,1044,2,2,Oui
32920502,DASSAULT SPORTS TENNIS CLUB,Comité de la LIGUE HAUTS DE SEINE,92210,ST CLOUD,0,0,85,69,4,0,Non
32920020,BAGNEUX (COM),Comité de la LIGUE HAUTS DE SEINE,92220,BAGNEUX,3,8,621,672,20,22,Oui
32920005,ASC AIR TENNIS,Comité de la LIGUE HAUTS DE SEINE,92221,BAGNEUX CEDEX,1,3,36,43,5,4,Non
32920017,GENNEVILLOIS (TC),Comité de la LIGUE HAUTS DE SEINE,92230,GENNEVILLIERS,6,4,770,759,16,15,Oui
32920026,MALAKOFF (USM),Comité de la LIGUE HAUTS DE SEINE,92240,MALAKOFF,7,2,672,713,14,17,Oui
32920052,GARENNOIS (TC),Comité de la LIGUE HAUTS DE SEINE,92250,LA GARENNE COLOMBES,2,2,514,481,9,9,Oui
32920057,CHEMINOTS DE L'OUEST (AS),Comité de la LIGUE HAUTS DE SEINE,92250,LA GARENNE COLOMBES,6,0,305,349,6,6,Oui
32920500,PASSING SPORT,Comité de la LIGUE HAUTS DE SEINE,92250,LA GARENNE COLOMBES,3,1,151,203,3,0,Oui
32920104,FONTENAISIENNE (AS),Comité de la LIGUE HAUTS DE SEINE,92260,FONTENAY AUX ROSES,7,2,708,781,11,11,Oui
32920032,BOIS COLOMBES (SC),Comité de la LIGUE HAUTS DE SEINE,92270,BOIS COLOMBES,1,0,0,75,0,0,Non
32920078,PEUPLIERS (TC),Comité de la LIGUE HAUTS DE SEINE,92270,BOIS COLOMBES,2,0,66,52,0,0,Non
