ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
25970015,RAQUETTE CLUB DE MACOURIA,Comité de la LIGUE GUYANE,97000,MACOURIA,2,0,18,7,1,0,Oui
25970005,TENNIS CLUB DE SUZINI,Comité de la LIGUE GUYANE,97300,CAYENNE,5,0,361,348,11,20,Oui
25970007,U.L.S. MONTJOLY SECT. TENNIS,Comité de la LIGUE GUYANE,97300,CAYENNE,2,0,36,63,3,2,Oui
25970008,A.S. PTT,Comité de la LIGUE GUYANE,97300,CAYENNE,2,0,61,103,0,6,Oui
25970010,LE BREAK T.C.,Comité de la LIGUE GUYANE,97300,CAYENNE,0,4,108,107,4,12,Oui
25970011,E.D.F. TENNIS CLUB,Comité de la LIGUE GUYANE,97300,CAYENNE,2,0,52,51,2,2,Oui
25970012,A.S.C.E. DE L'EQUIPEMENT,Comité de la LIGUE GUYANE,97300,CAYENNE,2,0,15,23,0,0,Oui
25970018,T.C. DU TIGRE,Comité de la LIGUE GUYANE,97300,CAYENNE CEDEX,2,0,15,25,0,0,Oui
25970013,UNION SPORTIVE SINNAMARY,Comité de la LIGUE GUYANE,97303,SINNAMARY,3,0,5,0,0,0,Non
25970020,KOUROU TENNIS CLUB DU LAC,Comité de la LIGUE GUYANE,97310,KOUROU,4,0,0,170,0,0,Oui
25970009,COSMA TENNIS,Comité de la LIGUE GUYANE,97320,SAINT-LAURENT DU MARONI,2,0,1,79,0,3,Oui
25970016,TENNIS CLUB DE MATOURY,Comité de la LIGUE GUYANE,97351,MATOURY,2,0,59,79,1,2,Oui
25970022,TENNIS CLUB DU DOMAINE DE SOULA,Comité de la LIGUE GUYANE,97355,MACOURIA TONATE,1,0,0,0,0,0,Oui
25970025,TENNIS CLUB DE MARIPASOULA,Comité de la LIGUE GUYANE,97370,MARIPASOULA,1,1,4,3,0,0,Oui
25970003,T.S.C. KOUROU ,Comité de la LIGUE GUYANE,97388,KOUROU CEDEX,4,2,157,205,3,5,Oui
