ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
10070010,PRIVAS TENNIS CLUB,ARDECHE,07000,PRIVAS,6,2,169,199,13,18,Oui
10070356,SAINT JULIEN EN SAINT ALBAN,ARDECHE,07000,PRIVAS,2,0,23,35,2,1,Non
10070164,ROIFFIEUX TENNIS CLUB,ARDECHE,07100,ROIFFIEUX,3,0,55,72,5,6,Oui
10070303,LARGENTIERE TENNIS CLUB,ARDECHE,07110,LARGENTIERE,3,0,9,10,2,2,Oui
10070312,RUOMS TENNIS CLUB,ARDECHE,07120,RUOMS,2,0,73,96,2,4,Oui
10070495,SOYONS TENNIS CLUB,ARDECHE,07130,SOYONS,2,0,20,39,0,0,Oui
10070115,SAINT PERAY TENNIS CLUB,ARDECHE,07130,ST PERAY,4,0,184,146,22,22,Oui
10070548,TOULAUD TENNIS CLUB,ARDECHE,07130,TOULAUD,2,0,46,42,6,5,Oui
10070174,VANS (LES) TENNIS CLUB,ARDECHE,07140,LES VANS,4,0,168,136,10,14,Oui
10070406,VALLON PONT D'ARC TENNIS CLUB,ARDECHE,07150,VALLON PONT D'ARC,2,1,47,83,4,11,Oui
10070242,CHEYLARD (LE) TENNIS CLUB,ARDECHE,07160,LE CHEYLARD,2,2,180,205,6,10,Oui
10070486,MARIAC TENNIS CLUB,ARDECHE,07160,MARIAC,2,0,10,24,0,0,Oui
10070562,BERG HELVIE JEUNESSE SPORTIVE,ARDECHE,07170,VILLENEUVE-DE-BERG,2,0,64,54,5,3,Non
10070116,AUBENAS TENNIS CLUB,ARDECHE,07200,AUBENAS,4,3,342,322,16,19,Oui
10070295,LABEGUDE TENNIS CLUB,ARDECHE,07200,LABEGUDE,2,0,36,43,4,4,Oui
10070482,SAINT ETIENNE DE FONTBELLON,ARDECHE,07200,ST ETIENNE DE FONTBELLON,2,0,63,60,4,5,Oui
10070620,SAINT SERNIN TENNIS CLUB,ARDECHE,07200,ST SERNIN,2,0,95,99,10,13,Non
10070621,VESSEAUX TENNIS,ARDECHE,07200,VESSEAUX,2,0,69,93,6,8,Oui
10070184,VIVIERS TENNIS CLUB,ARDECHE,07220,VIVIERS,2,0,107,109,4,8,Oui
10070125,VERNOUX TENNIS CLUB,ARDECHE,07240,VERNOUX EN VIVARAIS,2,0,52,57,3,5,Oui
10070209,JOYEUSE- LAURAC TENNIS CLUB,ARDECHE,07260,JOYEUSE,6,0,142,141,11,11,Oui
10070006,LAMASTRE TENNIS CLUB,ARDECHE,07270,LAMASTRE,2,0,29,16,0,1,Oui
10070525,SAINT JEURE D'AY TENNIS CLUB,ARDECHE,07290,SAINT-JEURE D'AY,2,0,39,48,7,6,Oui
10070435,SATILLIEU TENNIS CLUB,ARDECHE,07290,SATILLIEU,2,0,15,25,4,5,Oui
10070489,MAUVES TENNIS CLUB,ARDECHE,07300,MAUVES,2,0,80,93,7,8,Oui
10070382,SAINT JEAN DE MUZOLS TENNIS CLUB,ARDECHE,07300,SAINT-JEAN DE MUZOLS,2,0,48,44,7,8,Oui
10070013,TOURNON TAIN TENNIS CLUB,ARDECHE,07300,TOURNON SUR RHONE,6,0,180,228,16,20,Oui
10070622,SAINT AGREVE TENNIS CLUB LA TULIPE,ARDECHE,07320,SAINT AGREVE,3,0,23,26,1,0,Oui
10070436,PEAUGRES TENNIS CLUB,ARDECHE,07340,PEAUGRES,2,0,50,53,3,5,Oui
10070327,CRUAS TENNIS CLUB,ARDECHE,07350,CRUAS,2,0,187,195,10,12,Oui
10070619,LALEVADE TENNIS CLUB,ARDECHE,07380,LALEVADE D ARDECHE,2,0,35,45,2,2,Oui
10070599,MEYRAS TENNIS CLUB,ARDECHE,07380,MEYRAS,2,0,103,119,3,4,Oui
10070528,ALBA TENNIS CLUB,ARDECHE,07400,ALBA LA ROMAINE,2,0,107,105,6,8,Oui
10070012,TEIL (LE) TENNIS CLUB,ARDECHE,07400,LE TEIL,4,0,47,54,1,0,Oui
10070417,MEYSSE TENNIS CLUB,ARDECHE,07400,MEYSSE,2,1,71,103,8,7,Oui
10070607,SAINT FELICIEN TENNIS CLUB,ARDECHE,07410,SAINT FELICIEN,2,0,104,101,7,9,Oui
10070002,ANNONAY TENNIS CLUB,ARDECHE,07430,DAVEZIEUX,6,0,211,284,21,31,Oui
10070493,DAVEZIEUX TENNIS CLUB,ARDECHE,07430,DAVEZIEUX,4,0,225,274,26,28,Oui
10070338,BOULIEU SAINT CLAIR TENNIS CLUB,ARDECHE,07430,ST CLAIR,2,0,50,63,0,1,Oui
10070450,ALBOUSSIERE TENNIS CLUB,ARDECHE,07440,ALBOUSSIERE,2,1,30,34,2,2,Oui
10070614,SAINT PAUL LE JEUNE,ARDECHE,07460,ST PAUL LE JEUNE,2,0,22,42,2,3,Oui
10070109,GUILHERAND-GRANGES TENNIS CLUB,ARDECHE,07500,GUILHERAND GRANGES,2,0,66,85,5,8,Oui
10070017,VALS LES BAINS TENNIS CLUB,ARDECHE,07600,VALS LES BAINS,4,0,63,79,2,3,Oui
10070277,VILLEVOCANCE TENNIS CLUB,ARDECHE,07690,VILLEVOCANCE,2,1,43,45,4,5,Oui
10070004,BOURG SAINT ANDEOL TENNIS CLUB,ARDECHE,07700,BOURG ST ANDEOL,4,1,126,148,12,18,Oui
10070540,SAINT MARTIN D'ARDECHE T.C.,ARDECHE,07700,SAINT-MARTIN D'ARDECHE,3,0,71,62,10,10,Oui
10070570,SAINT MARCEL D'ARDECHE T.C.,ARDECHE,07700,ST MARCEL D ARDECHE,2,0,51,62,2,4,Oui
10070243,BEAUCHASTEL TENNIS CLUB,ARDECHE,07800,BEAUCHASTEL,4,1,29,25,4,7,Oui
10070018,VOULTE (LA) SPORTIF TENNIS,ARDECHE,07800,LA VOULTE SUR RHONE,3,0,87,99,11,17,Oui
10070245,SAINT GEORGES LES BAINS T.C.,ARDECHE,07800,SAINT GEORGES LES BAINS,5,0,120,136,9,13,Oui
10070463,SAINT LAURENT DU PAPE T.C.,ARDECHE,07800,ST LAURENT DU PAPE,2,0,49,40,2,4,Oui
10260015,VALENCE TENNIS EPERVIERE,DROME,26000,VALENCE,9,6,422,517,36,39,Oui
10260183,VALENCE ASPTT GRAND VALENCE,DROME,26000,VALENCE,3,0,75,95,8,11,Oui
10260200,VALENCE TENNIS CLUB VALENCE LE HAUT,DROME,26000,VALENCE,8,3,227,249,20,20,Oui
10260615,MIRABEL PIEGON TENNIS CLUB,DROME,26110,MIRABEL AUX BARONNIES,2,0,148,143,6,4,Non
10260234,NYONS TENNIS CLUB,DROME,26110,NYONS,4,1,184,205,11,13,Oui
10260081,CHABEUIL TENNIS CLUB JEAN LEDRU,DROME,26120,CHABEUIL,4,0,136,155,12,14,Oui
10260316,MALISSARD TENNIS CLUB,DROME,26120,MALISSARD,3,0,131,131,16,14,Oui
10260296,MONTELIER TENNIS CLUB,DROME,26120,MONTELIER,4,0,291,313,16,19,Oui
10260193,MONTMEYRAN TENNIS CLUB,DROME,26120,MONTMEYRAN,3,0,159,161,12,10,Oui
10260291,MONTSEGUR TENNIS CLUB,DROME,26130,MONTSEGUR SUR LAUZON,2,0,15,17,0,0,Oui
10260014,SAINT PAUL 3 CHATEAUX T.C.,DROME,26130,SAINT PAUL LES 3 CHATEAUX,4,2,258,269,7,13,Oui
10260465,SAINT RESTITUT TENNIS CLUB,DROME,26130,SAINT RESTITUT,2,0,30,20,0,0,Oui
10260333,ANNEYRON TENNIS CLUB,DROME,26140,ANNEYRON,2,2,149,127,11,12,Oui
10260084,SAINT RAMBERT D'ALBON T.C.,DROME,26140,SAINT RAMBERT D'ALBON,4,0,200,198,14,21,Oui
10260157,DIE TENNIS CLUB,DROME,26150,DIE,4,0,45,89,5,6,Oui
10260390,BATIE ROLLAND (LA) TENNIS CLUB,DROME,26160,LA BATIE ROLLAND,2,0,35,38,2,3,Oui
10260326,BEGUDE DE MAZENC (LA) T.C.,DROME,26160,LA BEGUDE DE MAZENC,2,0,63,78,8,11,Oui
10260178,SAINT JEAN EN ROYANS T.C.ROYANS,DROME,26190,SAINT JEAN EN ROYANS,3,1,58,79,3,5,Oui
10260421,ANCONE TENNIS CLUB,DROME,26200,ANCONE,2,0,25,33,3,5,Oui
10260007,MONTELIMAR TENNIS CLUB,DROME,26200,MONTELIMAR,6,4,398,417,22,27,Oui
10260395,LENS LESTANG TENNIS CLUB,DROME,26210,LENS LESTANG,2,0,18,12,0,1,Oui
10260475,SAINT SORLIN EN VALLOIRE T.C.,DROME,26210,SAINT SORLIN EN VALLOIRE,2,1,83,86,10,12,Oui
10260494,DIEULEFIT .U.S.,DROME,26220,DIEULEFIT,4,0,91,98,3,5,Oui
10260488,COLONZELLE TENNIS CLUB,DROME,26230,COLONZELLE,2,0,24,29,1,3,Oui
10260212,GRIGNAN TENNIS CLUB,DROME,26230,GRIGNAN,3,0,92,89,8,10,Oui
