ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
,ZI CROISSY,Comité de la LIGUE SEINE ET MARNE,,,0,0,67,867,0,0,Non
,AMICALE CIRCUIT BRIARD,Comité de la LIGUE SEINE ET MARNE,,,0,0,0,0,0,0,Non
37770438,LA ROCHETTE AS,Comité de la LIGUE SEINE ET MARNE,77000,LA ROCHETTE,5,2,223,244,18,17,Oui
37770154,MELUN TC VAL DE SEINE,Comité de la LIGUE SEINE ET MARNE,77000,MELUN,11,4,408,457,30,30,Oui
37770410,VAUX LE PENIL US,Comité de la LIGUE SEINE ET MARNE,77000,VAUX LE PENIL,6,2,215,212,13,9,Oui
37770133,MELUN ASPTT,Comité de la LIGUE SEINE ET MARNE,77017,MELUN CEDEX,0,1,11,10,1,1,Oui
37770111,MAREUIL LES MEAUX TC,Comité de la LIGUE SEINE ET MARNE,77100,MAREUIL LES MEAUX,2,0,80,101,3,3,Oui
37770151,MEAUX CS,Comité de la LIGUE SEINE ET MARNE,77100,MEAUX,6,4,428,459,24,33,Oui
37770152,MEAUX SC OEILLET,Comité de la LIGUE SEINE ET MARNE,77100,MEAUX,2,1,120,123,9,12,Oui
37770032,NANTEUIL LES MEAUX TC,Comité de la LIGUE SEINE ET MARNE,77100,NANTEUIL LES MEAUX,2,2,149,169,8,8,Oui
37770119,SOIGNOLLES TC,Comité de la LIGUE SEINE ET MARNE,77111,SOIGNOLLES EN BRIE,1,0,10,9,0,0,Non
37770243,SIVRY COURTRY USSC,Comité de la LIGUE SEINE ET MARNE,77115,SIVRY COURTRY,2,0,47,49,1,2,Oui
37770245,BAZOCHES TC,Comité de la LIGUE SEINE ET MARNE,77118,BAZOCHES LES BRAY,1,0,18,34,0,0,Oui
37770070,COULOMMIERS TC,Comité de la LIGUE SEINE ET MARNE,77120,COULOMMIERS,7,3,249,293,21,22,Oui
37770150,MOUROUX TC,Comité de la LIGUE SEINE ET MARNE,77120,MOUROUX,3,0,103,98,10,10,Oui
37770160,MONTHYON TC,Comité de la LIGUE SEINE ET MARNE,77122,MONTHYON,2,1,27,17,1,0,Oui
37770094,LA CHAPELLE LA REINE ESF,Comité de la LIGUE SEINE ET MARNE,77123,LE VAUDOUE,3,0,126,150,7,11,Oui
37770112,CHAUCONIN-NEUFMONTIERS TC,Comité de la LIGUE SEINE ET MARNE,77124,CHAUCONIN NEUFMONTIERS,2,0,65,78,18,16,Oui
37770176,VILLENOY VTC,Comité de la LIGUE SEINE ET MARNE,77124,VILLENOY,1,2,145,161,13,12,Oui
37770130,LIEUSAINT TC,Comité de la LIGUE SEINE ET MARNE,77127,LIEUSAINT,3,2,178,201,17,17,Oui
37770229,CANNES ECLUSE TC,Comité de la LIGUE SEINE ET MARNE,77130,CANNES ECLUSE,2,1,25,31,4,3,Oui
37770043,LA GRANDE PAROISSE USGP,Comité de la LIGUE SEINE ET MARNE,77130,LA GRANDE PAROISSE,0,1,20,13,0,0,Non
37770236,MAROLLES A.S. Section Tennis,Comité de la LIGUE SEINE ET MARNE,77130,MAROLLES SUR SEINE,1,1,33,36,0,0,Oui
37770163,MONTEREAU CS,Comité de la LIGUE SEINE ET MARNE,77130,MONTEREAU FAULT YONNE,4,1,322,378,20,24,Oui
37770147,ST GERMAIN LAVAL TENNIS CLUB,Comité de la LIGUE SEINE ET MARNE,77130,ST GERMAIN LAVAL,2,0,29,44,2,4,Non
37770172,MACHAULT OMS,Comité de la LIGUE SEINE ET MARNE,77133,MACHAULT,1,1,69,48,3,1,Oui
37770017,PONTCARRE TC,Comité de la LIGUE SEINE ET MARNE,77135,PONTCARRE,2,1,59,72,4,6,Oui
37770199,MONTCOURT FROMONVILLE US,Comité de la LIGUE SEINE ET MARNE,77140,MONTCOURT FROMONVILLE,1,1,61,75,9,8,Oui
37770171,NEMOURS ST PIERRE US,Comité de la LIGUE SEINE ET MARNE,77140,ST PIERRE LES NEMOURS,9,2,172,201,17,18,Oui
37770091,CHALIFERT TC,Comité de la LIGUE SEINE ET MARNE,77144,CHALIFERT,3,0,70,54,8,9,Oui
37770093,MONTEVRAIN AST,Comité de la LIGUE SEINE ET MARNE,77144,MONTEVRAIN,2,0,26,18,2,2,Oui
37770353,LESIGNY USC,Comité de la LIGUE SEINE ET MARNE,77150,LESIGNY,4,4,404,457,24,26,Oui
37770201,PROVINS TC,Comité de la LIGUE SEINE ET MARNE,77160,PROVINS,7,2,195,274,13,12,Oui
37770138,MORTCERF ASSOCIATION COMMUNALE DU TENNIS,Comité de la LIGUE SEINE ET MARNE,77163,MORTCERF,2,0,63,70,4,5,Oui
37770076,FERRIERES EN BRIE TC,Comité de la LIGUE SEINE ET MARNE,77164,FERRIERES EN BRIE,2,1,83,92,7,7,Oui
37770080,ST SOUPPLETS TC,Comité de la LIGUE SEINE ET MARNE,77165,ST SOUPPLETS,2,1,130,152,16,20,Oui
37770210,EVRY GREGY TC,Comité de la LIGUE SEINE ET MARNE,77166,EVRY GREGY SUR YERRE,2,2,126,135,9,11,Oui
37770205,GRISY-SUISNES TC,Comité de la LIGUE SEINE ET MARNE,77166,GRISY SUISNES,2,1,68,65,4,9,Oui
37770087,BAGNEAUX SUR LOING AS BALNEOL,Comité de la LIGUE SEINE ET MARNE,77167,BAGNEAUX SUR LOING,2,1,43,63,3,8,Oui
37770124,BOISSY LE CHATEL AS BUCEENNE,Comité de la LIGUE SEINE ET MARNE,77169,BOISSY LE CHATEL,2,0,95,90,7,11,Oui
37770052,SERVON TC,Comité de la LIGUE SEINE ET MARNE,77170,77170 SERVON,2,2,188,219,11,16,Oui
37770041,BRIE COMTE ROBERT SC BRIARD,Comité de la LIGUE SEINE ET MARNE,77170,BRIE COMTE ROBERT,2,4,297,308,17,17,Oui
37770098,COUBERT ET SOLERS TC,Comité de la LIGUE SEINE ET MARNE,77170,COUBERT,1,1,85,105,2,2,Oui
37770235,SOURDUN TC,Comité de la LIGUE SEINE ET MARNE,77171,SOURDUN,2,0,35,41,2,2,Non
37770465,CHEVRY COSSIGNY TC,Comité de la LIGUE SEINE ET MARNE,77173,CHEVRY COSSIGNY,3,1,78,62,6,4,Oui
37770015,VILLENEUVE LE COMTE TC,Comité de la LIGUE SEINE ET MARNE,77174,VILLENEUVE LE COMTE,2,0,53,73,7,16,Oui
37770498,SENART NANDY TCSN,Comité de la LIGUE SEINE ET MARNE,77176,NANDY,5,2,162,213,15,19,Oui
37770175,SAVIGNY LE TEMPLE ASPS TENNIS,Comité de la LIGUE SEINE ET MARNE,77176,SAVIGNY LE TEMPLE,4,2,187,214,9,12,Oui
37770174,BROU SUR CHANTEREINE ATB,Comité de la LIGUE SEINE ET MARNE,77177,BROU SUR CHANTEREINE,2,0,9,14,1,3,Oui
37770241,OISSERY TC.,Comité de la LIGUE SEINE ET MARNE,77178,OISSERY,2,0,39,45,1,2,Oui
37770122,ST PATHUS TC,Comité de la LIGUE SEINE ET MARNE,77178,ST PATHUS,0,2,145,177,14,20,Oui
37770035,COURTRY TC,Comité de la LIGUE SEINE ET MARNE,77181,COURTRY,3,1,120,143,17,17,Oui
37770225,LE PIN TC,Comité de la LIGUE SEINE ET MARNE,77181,LE PIN,2,1,44,24,1,2,Oui
37770025,CROISSY BEAUBOURG AT,Comité de la LIGUE SEINE ET MARNE,77183,CROISSY BEAUBOURG,4,2,200,204,12,14,Oui
37770499,EMERAINVILLE MALNOUE TC,Comité de la LIGUE SEINE ET MARNE,77184,EMERAINVILLE,4,1,47,49,12,15,Oui
37770027,LOGNES TC,Comité de la LIGUE SEINE ET MARNE,77185,LOGNES,3,2,305,324,11,13,Oui
37770061,NOISIEL TC,Comité de la LIGUE SEINE ET MARNE,77186,NOISIEL,2,2,178,203,9,13,Oui
37770193,NOISIEL AS BANQUE DE FRANCE,Comité de la LIGUE SEINE ET MARNE,77186,NOISIEL,0,2,11,12,4,4,Oui
37770082,DAMMARIE LES LYS ES,Comité de la LIGUE SEINE ET MARNE,77190,DAMMARIE LES LYS,4,1,85,94,3,6,Oui
37770097,VILLAROCHE SNECMA SPORTS,Comité de la LIGUE SEINE ET MARNE,77190,DAMMARIE LES LYS,3,1,21,19,5,6,Non
37770430,TORCY TC,Comité de la LIGUE SEINE ET MARNE,77200,TORCY,3,4,349,365,21,19,Oui
37770501,AVON SPORTIF ET CULTUREL,Comité de la LIGUE SEINE ET MARNE,77210,AVON,2,1,18,71,0,3,Oui
37770018,GRETZ TOURNAN SPORTING CLUB,Comité de la LIGUE SEINE ET MARNE,77220,GRETZ ARMAINVILLIERS,4,0,41,59,7,9,Oui
37770224,PRESLES EN BRIE TC,Comité de la LIGUE SEINE ET MARNE,77220,PRESLES EN BRIE,3,0,66,69,10,8,Oui
37770481,TOURNAN TC,Comité de la LIGUE SEINE ET MARNE,77220,TOURNAN EN BRIE,6,2,281,323,20,34,Oui
