ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
,CE CIBIE SPORTS,Comité de la LIGUE SEINE ST DENIS,,,0,0,7,5,0,0,Non
,ATSCAF SEINE-SAINT-DENIS,Comité de la LIGUE SEINE ST DENIS,,,0,0,6,7,4,6,Non
,GENERALI SPORT & CULTURE,Comité de la LIGUE SEINE ST DENIS,,,0,0,15,26,5,8,Non
,URSSAF ATHLETIC CLUB,Comité de la LIGUE SEINE ST DENIS,,,0,0,14,16,5,9,Non
,FED. SPORT. POLICE FRANCAISE,Comité de la LIGUE SEINE ST DENIS,,,0,0,0,0,0,2,Non
,EPP GERVAISIENNE,Comité de la LIGUE SEINE ST DENIS,,,0,0,60,26,0,0,Non
33930026,AS LOTO,Comité de la LIGUE SEINE ST DENIS,77230,MOUSSY LE VIEUX,0,2,0,0,0,0,Non
33930029,ATHLETIC CLUB BOBIGNY ,Comité de la LIGUE SEINE ST DENIS,93000,BOBIGNY,0,2,280,307,8,10,Oui
33930060,TENNIS ENERGY ,Comité de la LIGUE SEINE ST DENIS,93100,MONTREUIL,0,5,437,442,3,3,Oui
33930168,MONTREUIL TENNIS CLUB ,Comité de la LIGUE SEINE ST DENIS,93100,MONTREUIL,6,14,1289,1295,20,28,Oui
33930210,STADE OLYMPIQUE DE ROSNY ,Comité de la LIGUE SEINE ST DENIS,93110,ROSNY SOUS BOIS,3,6,608,696,24,26,Oui
33930492,TC COURNEUVIEN ,Comité de la LIGUE SEINE ST DENIS,93120,LA COURNEUVE,3,4,348,347,15,14,Oui
33930034,AS BONDY ,Comité de la LIGUE SEINE ST DENIS,93140,BONDY,9,4,452,482,22,23,Oui
33930057,BLANC-MESNIL SPORT TENNIS ,Comité de la LIGUE SEINE ST DENIS,93150,LE BLANC MESNIL,6,4,550,589,20,21,Oui
33930493,RACING TENNIS CLUB DE NOISY LE GRAND ,Comité de la LIGUE SEINE ST DENIS,93160,NOISY LE GRAND,12,3,621,728,22,21,Oui
33930140,TC LIVRY GARGAN ,Comité de la LIGUE SEINE ST DENIS,93190,LIVRY GARGAN,4,2,426,494,13,21,Oui
33930215,SAINT DENIS UNION SPORT ,Comité de la LIGUE SEINE ST DENIS,93200,ST DENIS,4,4,300,336,19,19,Oui
33930446,AS ELECTRICITE DE PARIS ,Comité de la LIGUE SEINE ST DENIS,93200,ST DENIS,0,0,11,9,2,6,Non
33930113,AS GAZIERS DE PARIS,Comité de la LIGUE SEINE ST DENIS,93210,LA PLAINE ST DENIS,4,2,135,178,9,10,Oui
33930484,USM DE GAGNY ,Comité de la LIGUE SEINE ST DENIS,93220,GAGNY,2,4,336,376,14,21,Oui
33930208,TC ROMAINVILLE ,Comité de la LIGUE SEINE ST DENIS,93230,ROMAINVILLE,5,2,265,201,5,7,Oui
33930011,ESPERANCE SPORTIVE STAINS ,Comité de la LIGUE SEINE ST DENIS,93240,STAINS,4,0,288,275,17,19,Oui
33930273,TC VILLEMOMBLE SPORTS  ,Comité de la LIGUE SEINE ST DENIS,93250,VILLEMOMBLE,2,3,456,482,19,19,Oui
33930418,TC LES LILAS ,Comité de la LIGUE SEINE ST DENIS,93260,LES LILAS,5,3,448,461,17,29,Oui
33930427,TC SEVRANAIS ,Comité de la LIGUE SEINE ST DENIS,93270,SEVRAN,5,4,190,194,5,6,Oui
33930252,TC TREMBLAYSIEN ,Comité de la LIGUE SEINE ST DENIS,93290,TREMBLAY EN FRANCE,3,4,479,513,20,23,Oui
33930015,CM AUBERVILLIERS  ,Comité de la LIGUE SEINE ST DENIS,93300,AUBERVILLIERS,5,2,320,331,17,18,Oui
33930018,TC FOREST HILL AUBERVILLIERS,Comité de la LIGUE SEINE ST DENIS,93300,AUBERVILLIERS,3,18,73,155,0,0,Non
33930190,RHODIA RECHERCHES,Comité de la LIGUE SEINE ST DENIS,93300,AUBERVILLIERS,0,0,19,17,2,2,Non
33930095,SE PAVILLONS TENNIS ,Comité de la LIGUE SEINE ST DENIS,93320,LES PAVILLONS SOUS BOIS,3,3,492,542,14,19,Oui
33930172,TC NEUILLY SUR MARNE ,Comité de la LIGUE SEINE ST DENIS,93330,NEUILLY SUR MARNE,5,4,508,565,16,17,Oui
33930205,ES RAINCY TENNIS ,Comité de la LIGUE SEINE ST DENIS,93340,LE RAINCY,2,4,580,655,11,9,Oui
