ClubID,Name,Ligue,Zip,City,Outdoor,Indoor,Players,Players-1AN,Teams,Teams-1AN,School?
35950015,CHAMBLY (STCO),Comité de la LIGUE VAL D'OISE,60230,CHAMBLY,3,2,217,218,10,16,Oui
35950131,BOISEMONT TENNIS LOISIRS,Comité de la LIGUE VAL D'OISE,95000,BOISEMONT,3,0,30,39,1,2,Non
35950003,CERGY TC,Comité de la LIGUE VAL D'OISE,95000,CERGY,7,6,706,681,26,32,Oui
35950030,TROIS M FRANCE,Comité de la LIGUE VAL D'OISE,95000,CERGY,5,0,13,17,4,6,Non
35950128,NEUVILLE TC,Comité de la LIGUE VAL D'OISE,95000,NEUVILLE SUR OISE,2,0,44,68,3,6,Non
35950309,SAGEM TENNIS (CCS),Comité de la LIGUE VAL D'OISE,95100,ARGENTEUIL,3,2,0,14,2,4,Non
35950503,ARGENTEUIL TENNIS CLUB,Comité de la LIGUE VAL D'OISE,95100,ARGENTEUIL,7,7,468,526,20,30,Oui
35950029,SANNOIS OSS TENNIS-SQUASH-BADMINTON,Comité de la LIGUE VAL D'OISE,95110,SANNOIS,2,6,1006,1010,20,17,Oui
35950125,ERMONT A.C.T.,Comité de la LIGUE VAL D'OISE,95120,ERMONT,9,6,623,668,29,31,Oui
35950106,FRANCONVILLE TC,Comité de la LIGUE VAL D'OISE,95130,FRANCONVILLE,6,3,404,428,21,23,Oui
35950347,PLESSIS BOUCHARD TC,Comité de la LIGUE VAL D'OISE,95130,LE PLESSIS BOUCHARD,2,2,229,247,14,15,Oui
35950111,GARGEOISE (AS),Comité de la LIGUE VAL D'OISE,95140,GARGES LES GONESSE,5,2,118,245,5,6,Oui
35950075,TAVERNY (CCT),Comité de la LIGUE VAL D'OISE,95150,TAVERNY,5,9,478,515,22,27,Oui
35950021,MONTMORENCY TC,Comité de la LIGUE VAL D'OISE,95160,MONTMORENCY,5,4,484,486,22,21,Oui
35950240,SOURCE TC,Comité de la LIGUE VAL D'OISE,95170,DEUIL LA BARRE,5,1,156,192,12,17,Oui
35950501,DEUIL USDEM,Comité de la LIGUE VAL D'OISE,95170,DEUIL LA BARRE,7,3,615,650,18,23,Oui
35950018,MENUCOURT TC,Comité de la LIGUE VAL D'OISE,95180,MENUCOURT,3,1,219,241,10,12,Oui
35950231,SARCELLES A.A.S. TENNIS,Comité de la LIGUE VAL D'OISE,95200,SARCELLES,7,5,396,511,20,23,Oui
35950167,ENGHIEN TC,Comité de la LIGUE VAL D'OISE,95210,ST GRATIEN,8,2,325,349,15,14,Oui
35950480,SAINT GRATIEN TC,Comité de la LIGUE VAL D'OISE,95210,ST GRATIEN,4,3,381,346,14,16,Oui
35950046,HERBLAY (AST),Comité de la LIGUE VAL D'OISE,95220,HERBLAY,3,6,654,721,22,28,Oui
35950436,SOISY TC,Comité de la LIGUE VAL D'OISE,95230,SOISY SOUS MONTMORENCY,7,2,391,394,11,14,Oui
35950074,CORMEILLAIS (ACS),Comité de la LIGUE VAL D'OISE,95240,CORMEILLES EN PARISIS,6,4,640,675,24,24,Oui
35950035,BEAUCHAMP (AT),Comité de la LIGUE VAL D'OISE,95250,BEAUCHAMP,4,2,281,278,20,21,Oui
35950095,BEAUMONTOIS (TC),Comité de la LIGUE VAL D'OISE,95260,BEAUMONT SUR OISE,5,1,81,91,4,6,Oui
35950085,CHAUMONTEL USCT,Comité de la LIGUE VAL D'OISE,95270,CHAUMONTEL,2,0,16,25,0,0,Oui
35950017,LUZARCHES (AS),Comité de la LIGUE VAL D'OISE,95270,LUZARCHES,3,1,183,178,6,8,Oui
35950058,SAINT MARTIN DU TERTRE TC,Comité de la LIGUE VAL D'OISE,95270,ST MARTIN DU TERTRE,2,0,32,13,1,1,Non
35950020,VIARMES ASNIERES TC,Comité de la LIGUE VAL D'OISE,95270,VIARMES,3,2,353,346,19,18,Oui
35950502,JOCASSIEN TC,Comité de la LIGUE VAL D'OISE,95280,JOUY LE MOUTIER,3,3,335,356,14,16,Oui
35950478,ADAMOIS (LE TENNIS),Comité de la LIGUE VAL D'OISE,95290,L'ISLE ADAM,8,1,381,422,20,25,Oui
35950078,ENNERY US,Comité de la LIGUE VAL D'OISE,95300,ENNERY,2,1,158,179,7,9,Oui
